Date,Open,High,Low,Close,Adj Close,Volume
2002-08-14,85.000000,87.849998,83.699997,87.470001,57.228905,15180300
2002-08-15,88.050003,88.949997,87.029999,88.330002,57.791573,15213000
2002-08-16,87.620003,88.559998,87.120003,87.730003,57.470554,8888600
2002-08-19,87.529999,90.129997,87.500000,89.919998,58.905174,9593900
2002-08-20,89.320000,89.639999,88.250000,89.000000,58.302574,10107600
2002-08-21,89.449997,90.000000,88.010002,89.949997,58.924850,12027700
2002-08-22,89.750000,91.000000,89.349998,90.629997,59.370346,9013200
2002-08-23,89.889999,91.000000,88.400002,88.720001,58.119137,8041900
2002-08-26,88.989998,89.720001,87.599998,89.330002,58.518719,8066100
2002-08-27,89.980003,90.440002,87.949997,88.500000,57.975006,9351100
2002-08-28,87.760002,87.989998,86.580002,87.080002,57.044781,8161100
2002-08-29,86.199997,87.639999,85.059998,86.750000,56.828606,9045200
2002-08-30,86.199997,88.029999,86.050003,86.519997,56.677902,9528400
2002-09-03,85.519997,85.660004,83.110001,83.160004,54.476849,12002400
2002-09-04,83.589996,84.790001,82.949997,84.139999,55.118816,11734700
2002-09-05,83.129997,83.949997,82.150002,83.400002,54.634075,13496700
2002-09-06,84.309998,85.000000,83.900002,84.519997,55.367786,9178300
2002-09-09,83.879997,85.830002,83.300003,85.180000,55.800140,8296800
2002-09-10,85.769997,86.500000,85.180000,86.489998,56.658268,8951200
2002-09-11,87.389999,87.989998,85.680000,85.680000,56.127647,6677700
2002-09-12,85.320000,85.419998,83.739998,84.139999,55.118816,7140200
2002-09-13,83.440002,83.870003,82.699997,83.529999,54.719238,9613400
2002-09-16,83.050003,84.199997,82.750000,84.150002,55.125420,5978000
2002-09-17,85.019997,85.290001,81.989998,82.160004,53.821762,13073100
2002-09-18,81.410004,82.900002,80.769997,81.419998,53.337029,11649100
2002-09-19,80.489998,81.489998,79.500000,79.639999,52.170979,12834900
2002-09-20,79.879997,81.250000,79.199997,79.669998,52.313473,9374000
2002-09-23,79.019997,79.230003,77.949997,78.800003,51.742184,9102200
2002-09-24,77.709999,78.800003,76.599998,77.070000,50.606197,15202100
2002-09-25,78.050003,79.089996,76.650002,78.660004,51.650265,11780000
2002-09-26,79.180000,80.269997,78.599998,79.809998,52.405361,11281800
2002-09-27,79.209999,79.500000,76.849998,76.849998,50.461731,10727500
2002-09-30,76.050003,76.959999,74.599998,76.000000,49.903641,17215400
2002-10-01,76.669998,80.050003,75.949997,80.000000,52.530174,15772300
2002-10-02,79.059998,79.879997,77.290001,77.919998,51.164314,13694600
2002-10-03,78.480003,79.400002,77.000000,77.379997,50.809769,13741400
2002-10-04,77.930000,78.010002,74.809998,75.959999,49.877342,16881400
2002-10-07,75.230003,76.650002,74.139999,74.739998,49.076244,13419900
2002-10-08,75.290001,76.500000,73.400002,75.389999,49.503098,21139100
2002-10-09,74.029999,74.739998,72.900002,73.120003,48.012531,20801400
2002-10-10,73.000000,75.800003,72.029999,75.419998,49.522774,21248700
2002-10-11,76.750000,79.209999,76.540001,78.989998,51.866901,23525600
2002-10-14,77.949997,79.400002,77.580002,78.940002,51.834126,12540500
2002-10-15,81.500000,82.849998,81.099998,82.800003,54.368683,17099700
2002-10-16,81.610001,82.099998,80.220001,80.800003,53.055408,17516400
2002-10-17,83.339996,83.790001,82.099998,82.839996,54.394924,13087900
2002-10-18,82.139999,83.480003,81.489998,83.099998,54.634930,10921300
2002-10-21,82.500000,85.639999,82.339996,85.419998,56.160255,14045400
2002-10-22,84.389999,85.010002,83.800003,84.730003,55.706612,10740000
2002-10-23,84.000000,85.239998,83.000000,85.230003,56.035297,12054500
2002-10-24,85.680000,85.889999,82.779999,83.029999,54.588902,12298300
2002-10-25,82.820000,84.690002,82.550003,84.629997,55.640850,12061600
2002-10-28,85.559998,85.800003,83.300003,84.029999,55.246342,8822300
2002-10-29,83.709999,84.199997,81.849998,83.709999,55.035995,13946200
2002-10-30,83.879997,84.949997,83.160004,84.349998,55.456749,9937800
2002-10-31,84.589996,85.150002,83.430000,83.750000,55.062286,10202300
2002-11-01,83.500000,85.610001,83.199997,85.300003,56.081337,9539200
2002-11-04,86.580002,87.500000,85.599998,85.699997,56.344326,12260600
2002-11-05,85.519997,87.050003,85.500000,86.900002,57.133297,10785400
2002-11-06,87.480003,88.150002,85.910004,88.050003,57.889355,17454500
2002-11-07,87.199997,87.379997,85.550003,86.050003,56.574444,9715600
2002-11-08,85.919998,86.940002,85.139999,85.279999,56.068199,9416900
2002-11-11,85.150002,85.169998,83.610001,83.959999,55.200314,7270300
2002-11-12,84.260002,85.339996,83.800003,84.300003,55.423851,9213000
2002-11-13,83.730003,85.239998,83.180000,84.599998,55.621132,16988200
2002-11-14,85.209999,85.800003,84.349998,85.650002,56.311447,8668000
2002-11-15,84.750000,85.980003,84.449997,85.849998,56.578960,7217000
2002-11-18,86.500000,86.760002,84.900002,84.910004,55.959507,5612900
2002-11-19,84.449997,85.589996,84.150002,85.059998,56.058395,6069700
2002-11-20,84.699997,86.970001,84.559998,86.930000,57.290749,8535000
2002-11-21,87.190002,88.839996,86.910004,88.739998,58.483673,9367500
2002-11-22,88.250000,88.989998,88.099998,88.190002,58.121170,7770100
2002-11-25,88.180000,88.949997,87.720001,88.480003,58.312302,6356500
2002-11-26,87.940002,88.599998,86.849998,86.900002,57.271046,5853600
2002-11-27,87.650002,89.650002,87.589996,89.529999,59.004299,8264700
2002-11-29,89.699997,89.800003,88.820000,88.900002,58.589096,3058100
2002-12-02,90.400002,90.660004,88.029999,88.870003,58.569321,8928700
2002-12-03,88.199997,88.389999,87.410004,87.930000,57.949810,7011500
2002-12-04,86.940002,88.400002,86.699997,87.750000,57.831219,9947600
2002-12-05,87.970001,88.150002,86.290001,86.620003,57.086491,6918800
2002-12-06,85.440002,87.040001,85.099998,86.830002,57.224876,9463600
2002-12-09,85.970001,86.260002,84.760002,84.760002,55.860641,5605500
2002-12-10,85.339996,86.010002,84.919998,85.750000,56.513088,6091300
2002-12-11,85.489998,86.500000,85.129997,85.989998,56.671307,5671900
2002-12-12,86.250000,86.500000,85.260002,85.650002,56.447205,5282100
2002-12-13,84.839996,85.449997,84.370003,84.370003,55.603661,6491200
2002-12-16,84.930000,86.699997,84.779999,86.699997,57.139210,5622800
2002-12-17,86.129997,86.690002,85.480003,85.570000,56.394428,4202300
2002-12-18,85.150002,85.230003,84.360001,84.800003,55.887001,6711400
2002-12-19,84.370003,85.379997,83.559998,84.010002,55.366356,7277200
2002-12-20,84.339996,85.360001,83.669998,85.349998,56.390461,4713900
2002-12-23,84.820000,85.989998,84.680000,85.139999,56.251690,4688300
2002-12-24,84.680000,84.989998,84.489998,84.629997,55.914730,1449500
2002-12-26,84.900002,85.699997,84.099998,84.550003,55.861889,2966200
2002-12-27,84.099998,84.599998,82.900002,82.959999,54.811394,5971500
2002-12-30,83.300003,83.790001,82.599998,83.349998,55.069038,5939300
2002-12-31,83.279999,83.730003,82.480003,83.510002,55.174763,5609400
2003-01-02,84.150002,86.330002,83.949997,86.180000,56.938843,7451400
2003-01-03,86.000000,86.540001,85.620003,86.360001,57.057724,4608500
2003-01-06,86.300003,88.190002,86.059998,87.669998,57.923260,5957000
2003-01-07,87.650002,88.230003,87.199997,87.720001,57.956291,6756000
2003-01-08,87.199997,87.199997,85.910004,86.169998,56.932236,9215000
2003-01-09,86.650002,88.019997,86.629997,87.779999,57.995914,8806000
2003-01-10,86.919998,88.379997,86.699997,87.989998,58.134678,7426900
2003-01-13,88.510002,88.879997,87.580002,88.089996,58.200764,6227800
2003-01-14,87.800003,88.580002,87.139999,88.440002,58.432041,4361500
2003-01-15,88.599998,88.699997,87.150002,87.680000,57.929886,5521600
2003-01-16,87.750000,88.230003,86.870003,87.300003,57.678822,6486800
2003-01-17,86.419998,86.949997,85.669998,86.110001,56.931057,6485200
2003-01-21,86.349998,86.400002,84.449997,84.680000,55.985634,6430900
2003-01-22,84.129997,84.540001,83.150002,83.360001,55.112900,8249100
2003-01-23,83.699997,84.029999,82.690002,83.440002,55.165833,9120000
2003-01-24,83.300003,83.430000,81.180000,81.400002,53.817081,10175000
2003-01-27,80.800003,81.800003,79.610001,80.150002,52.990654,10515700
2003-01-28,80.580002,81.279999,80.099998,80.760002,53.393967,7463000
2003-01-29,80.160004,81.720001,79.519997,81.080002,53.605499,12052000
2003-01-30,81.300003,81.570000,79.300003,79.300003,52.428638,10124300
2003-01-31,79.139999,81.029999,79.139999,80.839996,53.446857,10294800
2003-02-03,80.970001,81.629997,80.820000,81.120003,53.631935,5464800
2003-02-04,80.389999,80.750000,79.400002,80.480003,53.208809,6720200
2003-02-05,80.809998,81.690002,79.599998,80.120003,52.970791,9330800
2003-02-06,79.739998,80.150002,79.000000,79.669998,52.673321,8836300
2003-02-07,80.110001,80.239998,78.400002,78.849998,52.131176,7624500
2003-02-10,78.959999,79.529999,78.099998,79.430000,52.514599,7264700
2003-02-11,79.830002,80.019997,78.199997,78.699997,52.031979,7894600
2003-02-12,78.519997,78.839996,77.709999,77.730003,51.390659,6864700
2003-02-13,77.699997,78.169998,76.519997,78.019997,51.582417,8574200
2003-02-14,78.099998,79.620003,77.470001,79.599998,52.626987,10643900
2003-02-18,80.000000,81.050003,79.879997,80.849998,53.453495,8393400
2003-02-19,80.529999,80.730003,79.699997,80.540001,53.248470,5357700
2003-02-20,80.550003,80.720001,79.279999,79.620003,52.640263,5209100
2003-02-21,79.529999,80.550003,78.550003,80.239998,53.216579,7826700
2003-02-24,79.820000,79.949997,78.599998,78.709999,52.201878,6710800
2003-02-25,77.949997,79.400002,77.220001,79.330002,52.613087,8146000
2003-02-26,78.830002,79.389999,78.040001,78.260002,51.903389,6351600
2003-02-27,78.680000,79.459999,77.900002,79.040001,52.420692,9911300
2003-02-28,79.169998,79.779999,78.620003,79.309998,52.599815,9119400
2003-03-03,79.680000,79.930000,78.330002,78.589996,52.122269,7116100
2003-03-04,78.449997,78.470001,77.199997,77.260002,51.240162,5168800
2003-03-05,77.050003,77.889999,76.750000,77.839996,51.624802,7606000
2003-03-06,77.330002,77.900002,76.730003,76.870003,50.981533,8054100
2003-03-07,75.949997,77.580002,75.779999,77.550003,51.432541,11889500
2003-03-10,76.750000,77.029999,75.669998,75.779999,50.258587,7240100
2003-03-11,75.949997,76.570000,75.230003,75.349998,49.973454,8543500
2003-03-12,75.110001,75.779999,74.309998,75.750000,50.238701,10315700
2003-03-13,76.800003,78.500000,76.330002,78.440002,52.022747,12660000
2003-03-14,78.849998,79.550003,78.150002,78.959999,52.367668,12985500
2003-03-17,78.279999,81.750000,77.860001,81.459999,54.025654,14688600
2003-03-18,81.800003,82.349998,81.099998,82.139999,54.476692,11246200
2003-03-19,82.339996,83.000000,81.389999,82.919998,54.993984,9366300
2003-03-20,82.300003,83.449997,81.470001,83.120003,55.126675,14858500
2003-03-21,83.820000,85.360001,83.300003,85.129997,56.530472,17259100
2003-03-24,83.449997,83.639999,81.879997,82.239998,54.611343,16257600
2003-03-25,82.269997,83.489998,81.849998,82.809998,54.989822,12104400
2003-03-26,82.690002,82.989998,81.959999,82.379997,54.704296,9405800
2003-03-27,81.620003,82.610001,81.169998,82.029999,54.471897,9004000
2003-03-28,81.550003,82.150002,81.199997,81.570000,54.166389,6382700
2003-03-31,80.400002,80.900002,79.379997,79.820000,53.004337,13382600
2003-04-01,80.269997,81.099998,79.760002,80.790001,53.648457,9551100
2003-04-02,82.239998,83.339996,82.180000,82.750000,54.950039,11873600
2003-04-03,83.510002,83.849998,82.370003,82.370003,54.697678,9865400
2003-04-04,83.070000,83.250000,82.300003,82.889999,55.042973,7441300
2003-04-07,84.910004,85.400002,82.919998,82.930000,55.069519,11794900
2003-04-08,83.169998,83.559998,82.730003,83.199997,55.248798,7796500
2003-04-09,83.480003,84.099998,82.019997,83.599998,55.514462,11033600
2003-04-10,82.309998,82.470001,81.559998,82.459999,54.757446,6487000
2003-04-11,83.029999,83.580002,81.919998,82.199997,54.584789,8296700
2003-04-14,82.389999,83.849998,82.250000,83.839996,55.673805,6729600
2003-04-15,83.580002,84.449997,83.239998,84.400002,56.045696,6764500
2003-04-16,84.650002,84.650002,82.519997,82.699997,54.916801,9548800
2003-04-17,82.650002,83.650002,82.419998,83.480003,55.507240,8768400
2003-04-21,83.660004,84.099998,83.110001,83.529999,55.540512,6019200
2003-04-22,83.029999,85.029999,82.709999,84.919998,56.464783,9069700
2003-04-23,85.129997,85.419998,84.580002,85.220001,56.664192,6881800
2003-04-24,84.570000,84.989998,84.050003,84.440002,56.145561,8655300
2003-04-25,84.199997,84.370003,82.849998,83.160004,55.294456,7864500
2003-04-28,83.430000,85.150002,83.190002,84.790001,56.378326,7362400
2003-04-29,85.129997,85.699997,84.449997,85.110001,56.591095,11257300
2003-04-30,84.930000,85.410004,84.440002,84.860001,56.424824,10009100
2003-05-01,84.750000,84.930000,83.500000,84.610001,56.258610,11239800
2003-05-02,84.250000,86.029999,84.209999,85.809998,57.056488,10966000
2003-05-05,86.000000,86.190002,85.099998,85.500000,56.850410,8211300
2003-05-06,85.510002,86.580002,85.400002,85.989998,57.176193,9820100
2003-05-07,85.599998,86.459999,85.209999,85.860001,57.089748,8495000
2003-05-08,85.029999,85.949997,84.870003,85.129997,56.604401,8723100
2003-05-09,85.360001,86.290001,85.199997,86.169998,57.295860,6890700
2003-05-12,85.949997,87.589996,85.809998,87.339996,58.073784,8109500
2003-05-13,87.029999,87.389999,86.610001,87.040001,57.874359,6891200
2003-05-14,87.379997,87.540001,86.320000,86.839996,57.741356,7835600
2003-05-15,87.199997,87.699997,86.660004,87.320000,58.060520,7470100
2003-05-16,87.089996,87.599998,86.529999,86.989998,57.929382,7413900
2003-05-19,86.279999,87.150002,84.900002,85.169998,56.717346,9799700
2003-05-20,85.370003,85.650002,84.250000,85.070000,56.650772,10805100
2003-05-21,84.900002,85.430000,84.510002,85.199997,56.737320,8288500
2003-05-22,85.470001,86.449997,85.279999,86.040001,57.296730,6992800
2003-05-23,85.989998,86.430000,85.610001,86.230003,57.423248,4639700
2003-05-27,85.720001,88.169998,85.599998,87.870003,58.515377,10004400
2003-05-28,88.169998,88.750000,87.910004,88.000000,58.601952,6343200
2003-05-29,88.250000,88.900002,87.050003,87.400002,58.202396,8634400
2003-05-30,87.769997,88.980003,87.709999,88.839996,59.161293,7883900
2003-06-02,89.410004,90.910004,89.050003,89.339996,59.494267,9531700
2003-06-03,89.050003,89.690002,88.800003,89.550003,59.634182,7868800
2003-06-04,89.440002,90.910004,89.339996,90.709999,60.406601,8728600
2003-06-05,90.129997,90.769997,89.940002,90.739998,60.426533,7943400
2003-06-06,91.470001,92.489998,90.750000,90.870003,60.513165,10657300
2003-06-09,90.410004,90.940002,89.699997,90.230003,60.087006,7852500
2003-06-10,90.489998,91.099998,90.160004,91.029999,60.619728,6330500
2003-06-11,91.010002,92.230003,90.739998,92.110001,61.338886,8546800
2003-06-12,92.610001,92.699997,91.500000,92.430000,61.552032,8582500
2003-06-13,92.400002,92.529999,91.050003,91.580002,60.986008,6188100
2003-06-16,91.980003,93.559998,91.809998,93.500000,62.264549,8098900
2003-06-17,93.839996,93.949997,93.010002,93.459999,62.237942,7674800
2003-06-18,92.989998,93.699997,92.629997,93.260002,62.104748,7920100
2003-06-19,93.300003,93.510002,91.839996,92.120003,61.345581,9831000
2003-06-20,92.669998,92.870003,91.800003,91.839996,61.320873,8022600
2003-06-23,91.839996,91.889999,90.489998,90.900002,60.693287,11290200
2003-06-24,90.610001,91.559998,90.580002,91.190002,60.886864,9751300
2003-06-25,91.110001,91.730003,90.080002,90.089996,60.152409,9713500
2003-06-26,90.209999,91.110001,90.019997,90.830002,60.646515,7084700
2003-06-27,90.860001,91.199997,89.779999,89.870003,60.005524,7029600
2003-06-30,90.370003,90.779999,89.790001,89.910004,60.032215,5865400
2003-07-01,89.589996,90.669998,88.849998,90.580002,60.479557,7580100
2003-07-02,90.809998,91.680000,90.720001,91.660004,61.200699,4518100
2003-07-03,91.000000,91.669998,90.250000,90.699997,60.559662,3271500
2003-07-07,91.599998,92.800003,91.599998,92.360001,61.668034,6733800
2003-07-08,92.059998,92.550003,91.760002,92.459999,61.734837,4683200
2003-07-09,92.169998,92.489998,91.230003,91.830002,61.314217,7519700
2003-07-10,91.239998,91.339996,90.110001,90.589996,60.486225,7534400
2003-07-11,90.690002,91.690002,90.669998,91.389999,61.020344,4634600
2003-07-14,92.570000,93.000000,91.500000,91.849998,61.327526,6303200
2003-07-15,92.410004,92.500000,91.070000,91.589996,61.153904,6847200
2003-07-16,91.809998,91.809998,90.570000,91.279999,60.946949,6340400
2003-07-17,90.699997,91.339996,90.389999,90.720001,60.573109,8581700
2003-07-18,91.089996,91.959999,90.800003,91.830002,61.400784,6411800
2003-07-21,91.809998,91.879997,90.800003,91.150002,60.946190,8945900
2003-07-22,91.320000,91.940002,90.449997,91.660004,61.287174,8465700
2003-07-23,91.820000,92.169998,91.059998,92.059998,61.554623,5297200
2003-07-24,92.680000,92.970001,91.150002,91.239998,61.006336,6703400
2003-07-25,91.379997,92.930000,90.919998,92.910004,62.122940,8848600
2003-07-28,93.059998,93.150002,92.400002,92.660004,61.955799,5665800
2003-07-29,92.860001,93.029999,91.739998,92.269997,61.694977,5964800
2003-07-30,92.480003,92.580002,91.750000,92.160004,61.621452,5326400
2003-07-31,92.910004,93.769997,92.300003,92.470001,61.828743,10218800
2003-08-01,92.489998,92.550003,91.500000,91.790001,61.374077,6744800
2003-08-04,91.599998,92.239998,90.599998,91.940002,61.474354,7649300
2003-08-05,91.760002,92.050003,90.029999,90.029999,60.197315,5980900
2003-08-06,90.410004,91.500000,90.099998,90.660004,60.618511,9097500
2003-08-07,90.800003,91.550003,90.430000,91.550003,61.213627,6172200
2003-08-08,91.779999,92.199997,91.449997,92.190002,61.641582,4950100
2003-08-11,92.050003,92.660004,91.599998,92.440002,61.808723,5897700
2003-08-12,92.470001,93.389999,92.209999,93.250000,62.350266,5578600
2003-08-13,93.500000,93.650002,92.550003,93.029999,62.203186,7474500
2003-08-14,93.050003,93.580002,92.410004,93.099998,62.250023,6255900
2003-08-15,93.150002,93.519997,92.900002,93.330002,62.486969,3955800
2003-08-18,93.720001,94.389999,93.540001,94.279999,63.123077,5725200
2003-08-19,94.370003,94.610001,93.620003,94.489998,63.263668,7069200
2003-08-20,93.940002,94.489998,93.839996,94.180000,63.056118,5287000
2003-08-21,94.589996,95.050003,94.099998,94.440002,63.230171,6866500
2003-08-22,95.160004,95.239998,93.650002,93.709999,62.741436,5891900
2003-08-25,93.519997,94.000000,93.010002,93.480003,62.587418,4386600
2003-08-26,93.110001,93.839996,92.550003,93.599998,62.667782,5630500
2003-08-27,93.459999,93.709999,93.250000,93.529999,62.620926,3113800
2003-08-28,93.750000,94.169998,92.809998,93.970001,62.915504,5054100
2003-08-29,93.769997,94.449997,93.690002,94.410004,63.210102,4475200
2003-09-02,94.260002,95.599998,94.070000,95.459999,63.913078,6002600
2003-09-03,95.610001,96.230003,95.360001,96.019997,64.288040,5565500
2003-09-04,95.910004,96.489998,95.650002,96.209999,64.415237,4861500
2003-09-05,95.690002,95.949997,94.860001,95.379997,63.859524,7304100
2003-09-08,95.669998,96.239998,95.309998,96.120003,64.354973,3895200
2003-09-09,95.779999,95.989998,95.150002,95.449997,63.906368,4283000
2003-09-10,95.089996,95.250000,94.209999,94.680000,63.390869,7627700
2003-09-11,94.739998,95.339996,94.529999,94.970001,63.585045,6201700
2003-09-12,94.550003,95.199997,94.099998,95.050003,63.638554,5043100
2003-09-15,95.129997,95.209999,94.250000,94.830002,63.491310,3837800
2003-09-16,94.949997,96.050003,94.910004,96.000000,64.274643,4994100
2003-09-17,96.019997,96.239998,95.709999,95.949997,64.241211,4179700
2003-09-18,95.980003,96.949997,95.699997,96.949997,64.910698,5946100
2003-09-19,96.730003,96.989998,96.209999,96.470001,64.720123,4988400
2003-09-22,95.720001,95.849998,95.139999,95.559998,64.109703,6260600
2003-09-23,95.620003,95.980003,95.160004,95.769997,64.250542,5297100
2003-09-24,95.889999,96.089996,94.309998,94.440002,63.358284,6193900
2003-09-25,94.570000,94.739998,93.220001,93.250000,62.559925,7249000
2003-09-26,93.620003,93.739998,93.129997,93.300003,62.593472,6563600
2003-09-29,93.510002,94.110001,93.050003,93.919998,63.009426,6895700
2003-09-30,93.739998,93.739998,92.419998,93.129997,62.479370,7710900
2003-10-01,93.419998,94.879997,93.320000,94.809998,63.606476,6855900
2003-10-02,94.570000,95.290001,94.449997,95.190002,63.861412,6458500
2003-10-03,96.320000,96.860001,95.699997,95.919998,64.351166,6949100
2003-10-06,96.010002,96.440002,95.769997,96.199997,64.538956,3654400
2003-10-07,95.800003,96.699997,95.550003,96.690002,64.867729,6654000
2003-10-08,96.739998,96.919998,96.129997,96.730003,64.894539,4543600
2003-10-09,97.449997,97.900002,96.650002,97.139999,65.169678,6368000
2003-10-10,97.080002,97.339996,96.779999,97.290001,65.270294,2693400
2003-10-13,97.500000,98.019997,97.459999,97.900002,65.679543,4450500
2003-10-14,97.800003,98.370003,97.540001,98.360001,65.988144,4614600
2003-10-15,98.800003,98.830002,97.849998,98.220001,65.894218,5040900
2003-10-16,97.680000,98.500000,97.550003,98.180000,65.867371,7649400
2003-10-17,98.250000,98.370003,97.139999,97.300003,65.359505,6300000
2003-10-20,97.550003,98.000000,97.190002,97.970001,65.809624,4402000
2003-10-21,97.800003,97.970001,97.400002,97.599998,65.561050,4534400
2003-10-22,96.769997,96.959999,95.959999,96.209999,64.627350,6838900
2003-10-23,95.650002,96.500000,95.639999,95.949997,64.452728,6921600
2003-10-24,95.430000,96.180000,95.099998,96.180000,64.607193,6605300
2003-10-27,96.449997,96.769997,96.059998,96.290001,64.681061,3797100
2003-10-28,96.550003,97.730003,96.430000,97.629997,65.581230,5377400
2003-10-29,97.339996,98.019997,97.290001,97.870003,65.742485,4433100
2003-10-30,98.550003,98.599998,97.739998,98.300003,66.031319,7224500
2003-10-31,98.230003,98.550003,97.970001,98.029999,65.849892,5322700
2003-11-03,98.449997,99.150002,98.449997,98.510002,66.172318,5379000
2003-11-04,98.589996,98.900002,98.379997,98.580002,66.219337,4792700
2003-11-05,98.339996,98.809998,97.980003,98.559998,66.205933,4225700
2003-11-06,98.349998,98.959999,97.949997,98.930000,66.454460,5902800
2003-11-07,99.279999,99.349998,98.110001,98.110001,65.903618,4668600
2003-11-10,98.339996,98.500000,97.599998,97.809998,65.702148,4654200
2003-11-11,97.690002,97.930000,97.430000,97.620003,65.574509,3349600
2003-11-12,97.730003,98.949997,97.660004,98.800003,66.367157,6125700
2003-11-13,98.480003,98.910004,98.279999,98.720001,66.313393,4045600
2003-11-14,98.720001,99.309998,97.739998,97.970001,65.809624,6104900
2003-11-17,97.459999,97.709999,96.629997,97.540001,65.520760,5914800
2003-11-18,97.800003,97.900002,96.470001,96.599998,64.889305,4693200
2003-11-19,96.709999,97.529999,96.599998,97.379997,65.413300,4055300
2003-11-20,96.660004,97.699997,96.529999,96.540001,64.849007,6756700
2003-11-21,96.559998,96.620003,95.919998,96.489998,65.024208,4752900
2003-11-24,96.790001,97.650002,96.769997,97.470001,65.684647,4876800
2003-11-25,97.580002,98.070000,97.370003,97.680000,65.826210,5583100
2003-11-26,98.080002,98.150002,97.150002,97.900002,65.974403,4061200
2003-11-28,97.860001,98.160004,97.760002,98.080002,66.095703,864400
2003-12-01,98.330002,99.160004,98.330002,99.099998,66.783104,5854300
2003-12-02,98.900002,99.040001,98.510002,98.750000,66.547249,3578100
2003-12-03,99.000000,99.589996,98.849998,98.949997,66.682022,6231600
2003-12-04,98.879997,99.519997,98.860001,99.449997,67.018982,6236600
2003-12-05,99.150002,99.330002,98.589996,98.800003,66.580948,5430200
2003-12-08,98.730003,99.849998,98.730003,99.809998,67.261581,5192800
2003-12-09,100.000000,100.150002,99.279999,99.440002,67.012245,9541200
2003-12-10,99.480003,99.769997,98.980003,99.599998,67.120018,5558100
2003-12-11,99.580002,100.430000,99.519997,100.379997,67.645645,6778500
2003-12-12,100.320000,100.769997,99.930000,100.629997,67.814186,6134200
2003-12-15,101.699997,101.779999,100.199997,100.449997,67.692856,7563800
2003-12-16,100.669998,101.559998,100.599998,101.500000,68.400406,5991500
2003-12-17,101.339996,101.860001,101.110001,101.860001,68.643097,4867400
2003-12-18,101.889999,102.830002,101.699997,102.809998,69.283226,10491800
2003-12-19,103.040001,103.070000,102.379997,102.739998,69.335205,10810400
2003-12-22,102.610001,103.629997,102.610001,103.610001,69.922371,6459300
2003-12-23,103.400002,103.870003,103.070000,103.459999,69.821121,7622800
2003-12-24,103.160004,103.440002,103.099998,103.199997,69.645699,3742600
2003-12-26,103.250000,103.519997,103.199997,103.269997,69.692894,2088500
2003-12-29,103.629997,104.750000,103.580002,104.680000,70.644402,6589900
2003-12-30,104.529999,104.739998,104.160004,104.330002,70.408279,5478200
2003-12-31,104.480003,104.739998,104.180000,104.570000,70.570190,5658100
2004-01-02,105.040001,105.470001,103.989998,104.370003,70.435272,8231300
2004-01-05,104.839996,105.629997,104.800003,105.580002,71.251854,6942600
2004-01-06,105.250000,105.660004,105.139999,105.500000,71.197800,7702700
2004-01-07,105.320000,105.580002,104.809998,105.550003,71.231590,6669400
2004-01-08,105.970001,106.059998,105.510002,106.010002,71.542038,7701000
2004-01-09,105.360001,105.730003,104.620003,104.690002,70.651176,9382200
2004-01-12,104.809998,105.199997,104.599998,105.169998,70.975121,7877100
2004-01-13,105.180000,105.279999,103.800003,104.500000,70.522987,8506600
2004-01-14,104.860001,105.739998,104.779999,105.669998,71.312538,6643000
2004-01-15,106.070000,106.120003,104.970001,105.959999,71.508270,9694800
2004-01-16,106.059998,106.160004,105.510002,106.120003,71.662926,8975200
2004-01-20,106.400002,106.400002,105.300003,105.459999,71.217255,8631500
2004-01-21,105.510002,106.639999,105.029999,106.300003,71.784492,9293800
2004-01-22,106.500000,106.750000,106.190002,106.489998,71.912811,6018200
2004-01-23,106.570000,106.589996,105.360001,105.860001,71.487358,6833100
2004-01-26,105.779999,107.230003,105.720001,107.180000,72.378784,7087700
2004-01-27,107.169998,107.220001,106.250000,106.290001,71.777740,5658700
2004-01-28,106.480003,106.779999,104.540001,105.070000,70.953819,7716700
2004-01-29,105.449997,105.449997,104.349998,105.080002,70.960617,12596700
2004-01-30,104.940002,105.230003,104.570000,105.080002,70.960617,8248200
2004-02-02,105.199997,105.860001,104.529999,105.300003,71.109177,6735300
2004-02-03,105.000000,105.449997,104.720001,105.150002,71.007896,3869100
2004-02-04,104.699997,105.440002,104.610001,104.779999,70.758018,8405900
2004-02-05,105.000000,105.440002,104.680000,105.129997,70.994400,5332700
2004-02-06,105.230003,106.150002,104.830002,106.010002,71.588623,6886500
2004-02-09,106.059998,106.419998,105.800003,106.120003,71.662926,3840300
2004-02-10,105.949997,106.559998,105.820000,106.250000,71.750702,3348600
2004-02-11,106.470001,107.779999,106.250000,107.400002,72.527321,6889000
2004-02-12,107.360001,107.580002,107.190002,107.300003,72.459801,3758000
2004-02-13,107.400002,107.669998,106.370003,106.699997,72.054588,4074800
2004-02-17,107.239998,107.660004,107.099998,107.510002,72.601570,2929300
2004-02-18,107.459999,107.589996,106.879997,107.169998,72.372002,4074000
2004-02-19,107.650002,107.919998,106.949997,107.099998,72.324722,6430900
2004-02-20,106.989998,107.000000,105.940002,106.419998,72.045830,9334700
2004-02-23,106.650002,106.680000,105.739998,106.230003,71.917160,7350700
2004-02-24,105.860001,106.529999,105.330002,105.830002,71.646347,7973900
2004-02-25,105.720001,106.330002,105.709999,106.190002,71.890068,4212700
2004-02-26,105.879997,106.250000,105.519997,105.940002,71.720825,4878100
2004-02-27,106.010002,106.660004,105.739998,106.070000,71.808853,5151000
