ZIPCODE,STATE,2006_Score,2007_Score,2008_Score,2009_Score,2010_Score,2011_Score,2012_Score,2013_Score,2014_Score,2015_Score,2016_Score,2017_Score
28390,NC,1.7242917103882476,1.6920728126834996,1.8086520376175548,1.8308501314636283,1.8931324456902594,1.9340203875882154,1.9718468468468469,2.0260180995475108,2.0683856502242146,2.0816993464052285,2.08804347826087,2.097976570820021
28391,NC,2.1239168110918545,2.0585106382978724,2.1986672219908368,2.2031973075305005,2.2235487855084397,2.234507897934386,2.279352226720648,2.313253012048193,2.3224489795918366,2.402489626556017,2.416666666666667,2.4369747899159666
28394,NC,2.1525257479156448,2.086324786324786,2.1888372093023256,2.1854273703876697,2.237919926369075,2.273013022002694,2.34841628959276,2.440909090909091,2.4772727272727275,2.4557522123893802,2.4794520547945202,2.5178571428571432
28396,NC,1.8687035507844754,1.7621993127147766,1.9558701082431307,1.9208942390369734,1.891213389121339,1.894206549118388,1.8928571428571428,1.9639639639639639,2.009090909090909,1.9819819819819817,2.0350877192982457,2.0636363636363635
28398,NC,1.6546788990825687,1.5945860875039346,1.6847272727272729,1.6624331550802138,1.676793794440853,1.7032507241712262,1.7182130584192439,1.7425742574257426,1.7218543046357615,1.7533783783783785,1.8162544169611308,1.8256227758007118
28401,NC,1.6229382850901148,1.5625449964002878,1.6753852832645975,1.6705006765899868,1.6905453732677693,1.6779661016949154,1.7051961823966069,1.7340314136125656,1.751552795031056,1.7790224032586561,1.8089430894308944,1.8485158648925282
28403,NC,2.0272851296043655,1.97198234503934,2.01141488162345,1.9555601631073327,1.970406481735787,1.9990081988891826,2.0610079575596814,2.091264667535854,2.084777227722772,2.130835380835381,2.189375,2.212297734627832
28405,NC,2.251620553359684,2.221803977272727,2.2110137851809304,2.1385641589877595,2.1572164948453607,2.205472138805472,2.269360269360269,2.300996677740864,2.3283093053735255,2.3757300454250485,2.453886693017128,2.480808080808081
28409,NC,2.677935029698614,2.629566867755711,2.6695340501792115,2.667331118493909,2.704275011018069,2.7054833239118143,2.7777777777777777,2.8157894736842106,2.8766368022053754,2.932744565217391,2.9608355091383816,2.9776021080368906
28411,NC,2.606756556526893,2.582126264006559,2.609546606589693,2.5897754749568223,2.629015544041451,2.664160734482071,2.718915343915344,2.7422680412371134,2.7855787476280836,2.8204031765424555,2.853010625737898,2.878554502369669
28412,NC,2.2078629561564718,2.162252627870104,2.2113061885194867,2.212457870428161,2.2222969256157934,2.2263157894736842,2.2684485764090647,2.291211947156807,2.3280182232346243,2.3519553072625694,2.3977871443624865,2.459816887080366
28420,NC,1.8446886446886444,1.7592014971927639,1.8335777126099708,1.78460399703923,1.8722264728385616,1.8752834467120179,1.9000000000000001,1.8985507246376812,1.9124087591240877,1.8904109589041096,1.9716312056737588,1.958904109589041
28422,NC,2.1442542787286065,2.0814432989690723,2.211136023916293,2.231614859742229,2.2645444566410537,2.3029653447659877,2.3671328671328675,2.377104377104377,2.4370860927152322,2.518032786885246,2.537764350453172,2.5847953216374266
28425,NC,1.9730797727834033,1.8715897435897433,2.005952380952381,2.0137767220902614,2.003086419753086,2.037394167450611,2.0352941176470587,2.0654205607476634,2.0648148148148144,2.096244131455399,2.1585081585081585,2.1666666666666665
28428,NC,2.213838792786161,2.150361748977666,2.1601188511059757,2.2273797510931717,2.229037520391517,2.310333551340746,2.432098765432099,2.4615384615384617,2.4831804281345566,2.5963855421686746,2.6705539358600583,2.7609329446064144
28429,NC,2.017933390264731,1.9575636545182227,2.047579065211307,2.01374859708193,2.0521208760742997,2.0995220691594043,2.1260744985673354,2.157303370786517,2.1746478873239434,2.2,2.2431693989071038,2.2650273224043715
28433,NC,1.7205882352941178,1.624633431085044,1.8214285714285716,1.8045234248788367,1.8208219178082192,1.798112218143681,1.8351648351648353,1.8729281767955799,1.8763440860215053,1.9265536723163843,1.9441340782122905,1.9714285714285715
28443,NC,2.42485842892406,2.366048428645028,2.437458014241569,2.4345358735306037,2.4517015706806284,2.4639940608760207,2.5101070154577885,2.5707656612529,2.6258351893095773,2.6688311688311694,2.7575150300601203,2.7982107355864807
28445,NC,2.101195559350982,1.9982499124956248,2.085076708507671,2.094170403587444,2.170358306188925,2.158379373848987,2.2477876106194694,2.305084745762712,2.367403314917127,2.453825857519789,2.4721549636803877,2.534278959810875
28449,NC,2.5884433962264155,2.5576289791437987,2.4819819819819817,2.5027995520716684,2.5695509309967144,2.644219977553311,2.7040816326530615,2.7912087912087915,2.858695652173913,2.8958333333333335,2.96,3.1010101010101008
28450,NC,2.3148936170212764,2.183348095659876,2.3918191603875134,2.3835164835164835,2.343126967471144,2.375650364203954,2.3958333333333335,2.3870967741935485,2.483516483516484,2.5161290322580645,2.5212765957446805,2.5280898876404496
28451,NC,2.166869177804779,2.129311795389534,2.255418092480477,2.2707006369426748,2.2982323866968253,2.3396856421532695,2.4001578531965273,2.444277108433735,2.4897209985315714,2.538677918424754,2.6104314230521575,2.666666666666667
28457,NC,1.9683210137275609,1.9035874439461884,2.0106640814348036,1.964890743923398,2.012974758197688,1.9920302849173144,2.041850220264317,2.0657894736842106,2.0866666666666664,2.1376975169300225,2.2060085836909873,2.2184154175588864
28458,NC,1.6628138700677562,1.6008064516129035,1.7253493013972052,1.655268667131891,1.727958611769778,1.817621980104216,1.7794117647058825,1.8294573643410854,1.7716535433070866,1.818565400843882,1.816593886462882,1.8114035087719298
28460,NC,2.181430446194226,2.1177796562411944,2.1611428571428575,2.176131687242798,2.2248489624376147,2.2213812677388836,2.3114754098360657,2.365517241379311,2.3991323210412143,2.4799154334038054,2.512621359223301,2.574387947269303
28461,NC,2.561896400351185,2.4640439392004088,2.5359168241965975,2.5203219315895375,2.5755386232264845,2.6289774871085396,2.73621103117506,2.7803203661327234,2.8470066518847004,2.8780231335436386,2.9282907662082516,3.0133079847908744
28462,NC,2.0416486836426415,1.9214022140221405,2.030487804878049,2.024318037640093,2.0556617803271724,2.074963150136871,2.0929752066115705,2.0985915492957745,2.1045364891518736,2.1539961013645224,2.2244897959183674,2.241121495327103
28463,NC,1.67002688172043,1.5621224060940373,1.694314381270903,1.7087243656586724,1.7346938775510203,1.73567977915804,1.7889273356401387,1.7986111111111114,1.8028169014084505,1.8687943262411348,1.9094076655052263,1.9100719424460428
28465,NC,2.261514683153014,2.2345786272806256,2.2399394856278367,2.206373762376238,2.275551413482448,2.30710113741162,2.3799392097264436,2.4520958083832336,2.5582089552238805,2.6153846153846154,2.6843501326259944,2.7518796992481205
28466,NC,1.934989429175476,1.8543204515848895,1.9997427321842038,1.9274261603375527,1.9197737504328753,1.9693270414443989,2.0492505353319057,2.108490566037736,2.096385542168675,2.1569620253164556,2.180878552971576,2.2088772845953
28467,NC,2.337404994571118,2.3109026963657677,2.307149805447471,2.2953494034575113,2.327709125475285,2.3774208786017947,2.439909297052154,2.490066225165563,2.5206971677559915,2.523305084745763,2.6027397260273974,2.669741697416974
28468,NC,2.6076923076923073,2.576782449725777,2.5536501714845663,2.5066535239034007,2.599009900990099,2.5725844835792477,2.683720930232558,2.684444444444445,2.751111111111111,2.7522522522522523,2.80168776371308,2.8512396694214877
28469,NC,2.552190951193445,2.4275708373129574,2.45905538566089,2.4560611323376174,2.500330250990753,2.5471085120207926,2.6343750000000004,2.696048632218845,2.7335329341317367,2.8045977011494254,2.859375,2.907730673316708
28470,NC,1.983353510895884,1.8983094262295082,1.9586402266288951,1.9467625899280574,1.9841622672964712,1.9694323144104802,2.0181347150259072,2.0303030303030303,2.0517241379310347,2.099273607748184,2.1293302540415704,2.1685912240184755
28472,NC,1.8920564627733185,1.7744278169014083,1.9291349110843696,1.9203698592326799,1.9384849322643076,1.92587091547394,1.956043956043956,1.9818941504178271,1.9862825788751715,1.9627071823204423,2.005405405405406,2.002849002849003
28479,NC,2.263101604278075,2.1082830025884385,2.2780487804878047,2.2414467253176933,2.329158316633267,2.3420303605313095,2.3891402714932126,2.4391304347826086,2.431034482758621,2.4936170212765956,2.5,2.5271317829457365
28480,NC,2.794366197183099,2.727810650887574,2.5725699067909455,2.6654778887303854,2.7046109510086453,2.7272727272727275,2.8503401360544216,2.9411764705882355,3.026315789473684,3.039735099337748,3.0986842105263155,3.20863309352518
28501,NC,1.6421807013053495,1.5552691276551869,1.6731309007399848,1.6859679342785212,1.6710613052076468,1.6442045172499378,1.6822916666666667,1.7116644823066842,1.7093023255813953,1.7228116710875334,1.7450704225352114,1.7503486750348676
28504,NC,2.06941504178273,1.9677512237258854,2.0889746416758546,2.074153017724927,2.078561182831292,2.079460762823323,2.089305402425579,2.096949891067538,2.1267916207276736,2.1274944567627494,2.1526548672566372,2.184510250569476
28510,NC,2.1209239130434785,2.1464019851116625,2.176388888888889,2.2248939179632248,2.254742547425474,2.3467862481315396,2.420289855072464,2.416666666666667,2.4444444444444446,2.5428571428571427,2.5342465753424657,2.684931506849315
28512,NC,2.5412140575079873,2.4851138353765325,2.4338010982306284,2.456575682382134,2.502463054187192,2.528896672504378,2.61046511627907,2.660714285714286,2.6909090909090905,2.759259259259259,2.7828571428571425,2.8411764705882354
28513,NC,1.9078685258964143,1.8101059494702527,1.9780968605500122,1.9965139442231077,1.987192118226601,2.0081200787401574,2.0317848410757944,2.058679706601467,2.0788177339901477,2.101990049751244,2.1207729468599035,2.14769975786925
28516,NC,2.075905021409109,1.9999999999999998,2.0728912267518314,2.0842685942552786,2.121730769230769,2.143154311649017,2.1923809523809523,2.2213592233009707,2.275728155339806,2.302681992337165,2.3275529865125244,2.382239382239382
28518,NC,1.8746428571428573,1.8046804680468047,1.9515254237288135,1.9204658901830283,1.9387447193723595,1.9233922623622852,1.9873015873015873,2.0247678018575854,2.0306748466257667,2.030674846625767,2.067484662576687,2.1296296296296298
28532,NC,1.9510989588810599,1.9444066478763729,2.0182559918408973,2.035516888433982,2.0525622847883334,2.0569958847736625,2.072555205047318,2.0814814814814815,2.1188738269030245,2.1481865284974093,2.164354322305229,2.161256544502618
28539,NC,1.8862973760932946,1.8810702134240642,1.9813834055528807,1.9917279411764706,2.0125038121378473,1.983904619970194,2.0539730134932537,2.0861812778603266,2.1509715994020926,2.1857355126300146,2.1676470588235293,2.2106782106782106
28540,NC,1.903535459504826,1.8809634954719445,1.9580616911550064,1.971627154146434,2.0065318966339274,2.0095819230585876,2.053170731707317,2.040115998066699,2.0825643516270036,2.1168639053254434,2.1112229491696026,2.128166915052161
28546,NC,1.932694700174173,1.9043261231281199,1.983809360925831,1.9768850363949544,2.0201190607430273,1.9825250749663945,2.0130958617077,2.018964633521271,2.0482412060301507,2.075124378109453,2.0746192893401014,2.0988574267262794
28551,NC,1.890791896869245,1.844521849271691,1.9472749866856027,1.958558558558558,1.9482235315122298,1.9830092835873183,1.9894179894179893,2.0086805555555554,2.040492957746479,2.053763440860215,2.096947935368043,2.1238779174147213
28557,NC,2.2358652198743574,2.174233753020476,2.226084576433557,2.222161422708618,2.2517491926803013,2.270581925449182,2.319672131147541,2.35448275862069,2.3912448700410396,2.459016393442623,2.4904109589041097,2.5410292072322673
28560,NC,2.0864164904862577,2.0252139717788573,2.1083011258611997,2.1068467390375245,2.148103758239877,2.14584910421398,2.1620486985726286,2.2043369474562136,2.226588628762542,2.266390041493776,2.275062137531069,2.31
28562,NC,2.38654310513607,2.3300685602350635,2.4098052720556007,2.39253666687295,2.4200328008260947,2.4433026645955307,2.486583184257603,2.4764428739693756,2.547114252061249,2.5683908045977013,2.5820556501987504,2.600568181818182
28570,NC,2.022294786623128,1.9736134621129147,2.04225050807573,2.0555079297042433,2.0785283993115318,2.07651077246453,2.1253886010362693,2.148070907194995,2.164790174002047,2.223926380368098,2.2577962577962576,2.3087179487179488
28571,NC,2.564144736842105,2.4335965541995694,2.452830188679245,2.4419152276295133,2.5298273155416013,2.5717628705148208,2.634146341463415,2.674603174603175,2.748031496062992,2.744186046511628,2.7674418604651163,2.852713178294574
28572,NC,1.85388328214129,1.7790399413704656,1.9218685407193055,1.8949511400651469,1.8991562876657293,1.9357170026626094,1.9651162790697674,1.8664383561643834,1.7696969696969695,1.8709677419354835,1.9322033898305082,2.096
28573,NC,1.9885297184567259,1.916077738515901,2.0311203319502074,2.053347280334728,2.0532481363152293,2.0484720758693364,2.1063829787234045,2.10989010989011,2.141304347826087,2.1648351648351647,2.1739130434782608,2.1473684210526316
28574,NC,1.9350029815146095,1.888888888888889,1.9944096222259868,2.0161414296694846,2.031368966042333,2.0322245322245323,2.0589101620029453,2.064516129032258,2.1005747126436782,2.145892351274788,2.1647727272727275,2.1722689075630255
28580,NC,1.884299640841457,1.8138835160111755,1.9285358565737054,1.9114264741864448,1.917071984435798,1.917188252286952,1.9016393442622952,1.9425837320574164,1.9760191846522783,1.997578692493947,2.031784841075795,2.080684596577017
28584,NC,2.22306587317874,2.192160437556973,2.273116279069767,2.281511822751815,2.364109232769831,2.384560527723302,2.4209621993127146,2.4584040747028864,2.5092748735244514,2.5513245033112586,2.583739837398374,2.634460547504026
28586,NC,1.8431708991077556,1.7828719723183388,1.906890756302521,1.8924137931034481,1.9109311740890689,1.9410762942779292,1.9446366782006923,1.9621993127147763,2.013840830449827,2.0206896551724136,2.0636042402826855,2.097560975609756
28590,NC,2.433258282405918,2.4065345976903574,2.4930622470610904,2.5198090692124104,2.5440201661842963,2.5448244414044687,2.5813117699910153,2.613941018766756,2.6379613356766263,2.664921465968587,2.676767676767677,2.681743421052632
28594,NC,2.5921123716909777,2.5299700299700296,2.5,2.4814438230808338,2.6105888174171197,2.6305732484076434,2.660377358490566,2.7511737089201875,2.786407766990291,2.876190476190476,2.986238532110092,3.0514018691588785
28601,NC,2.2474438561256163,2.1800089902333375,2.2556092275743755,2.2128637059724348,2.248818102538211,2.256565472668518,2.2946550936500687,2.3093848226313423,2.351423487544484,2.389593353738522,2.40905134899913,2.4654061022776106
28602,NC,1.9646697388632877,1.882905355832722,1.9863240779113138,1.97018547408563,1.9933837429111532,1.99839037614368,2.039695945945946,2.0622371740958787,2.0775,2.1068825910931177,2.128769356153219,2.161550888529887
28604,NC,2.1553323029366305,2.0805835359499825,2.1179775280898876,2.072079207920792,2.0871066768994626,2.073088455772114,2.1466165413533833,2.1933085501858733,2.246268656716418,2.240875912408759,2.3006993006993004,2.347972972972973
28605,NC,2.5856763925729447,2.549678695007415,2.5212876427829696,2.5191773207337413,2.5309882747068677,2.5664297430289778,2.590425531914893,2.639784946236559,2.7010869565217392,2.770053475935829,2.7938144329896906,2.9230769230769225
28607,NC,2.1445074989866235,2.087883421786453,2.1582223086647865,2.171891111569396,2.176039865758161,2.188061489319225,2.2100098135426887,2.24733268671193,2.24739336492891,2.259763851044505,2.3089430894308944,2.3272410791993035
28609,NC,2.1310422960725077,2.0700763865825307,2.196307460437076,2.152861144457783,2.1860465116279073,2.1693989071038247,2.243137254901961,2.2480620155038764,2.317829457364341,2.3625954198473282,2.420074349442379,2.478102189781022
28610,NC,1.9977613610924558,1.968896117096971,2.046277665995976,1.9959715639810425,2.0301895623683595,2.0445020014127615,2.0580046403712293,2.0892448512585813,2.1141552511415522,2.1418918918918917,2.141280353200883,2.172413793103448
28612,NC,1.8538011695906431,1.7690923630547783,1.892282958199357,1.858273381294964,1.9076741440377807,1.9022609514837494,1.9348837209302325,1.9647887323943662,1.9907834101382487,2.0313901345291483,2.056277056277056,2.096842105263158
28613,NC,2.0633905205001453,1.9934953782951044,2.0510088629077883,2.022333726879181,2.0688452724917803,2.066477661550494,2.090107737512243,2.122942884801549,2.1681329423264906,2.2044573643410854,2.2326685660018994,2.2599243856332705
28617,NC,1.827503015681544,1.8202127659574465,1.9378109452736318,1.9537037037037037,1.8911917098445596,1.9194805194805196,1.89873417721519,1.961038961038961,1.9375,1.9036144578313254,1.963855421686747,2.0232558139534884
28618,NC,2.0298804780876494,1.9277108433734942,2.0673267326732674,2.0596707818930042,2.0564681724845997,2.067,2.04,2.0303030303030303,2.13,2.1553398058252426,2.1923076923076925,2.25
28621,NC,1.959710494571773,1.8431840796019903,1.989174885734905,1.9573576534385015,1.9960049937578028,2.0054699154649427,2.0373134328358207,2.052109181141439,2.0864197530864197,2.1375,2.161764705882353,2.196172248803828
28625,NC,2.138786823954103,2.0749414519906324,2.1641442804893427,2.1216642016590574,2.1505589268604277,2.1490569608276036,2.1767295597484275,2.1930043722673327,2.2360594795539033,2.258084197681513,2.272618334331935,2.305439330543933
28630,NC,2.0165542611894542,1.9157608695652175,2.039114832535885,2.0238272524199554,2.0474254742547426,2.0561659054437724,2.0828182941903584,2.1067484662576685,2.150366748166259,2.1898428053204353,2.2276029055690074,2.2541966426858515
28636,NC,1.8852385238523852,1.8267288267288266,1.885526315789474,1.8469717984281093,1.883341110592627,1.9151119402985075,1.9158878504672898,1.9530516431924885,1.9813084112149533,2.0324074074074074,2.0276497695852536,2.1064814814814814
28638,NC,1.922020051986632,1.8330937549912156,1.9553670232386575,1.9393881816454495,1.9720266412940057,1.963215775502465,1.9830188679245284,1.9999999999999998,2.0418250950570345,2.0845864661654137,2.083955223880597,2.140449438202247
28640,NC,1.9007371007371006,1.8129880805589809,1.9414348462664712,1.9335012594458438,1.9649568308786187,1.9780678851174935,2.0631578947368423,2.0523560209424083,2.1344086021505375,2.0947368421052635,2.2371134020618557,2.228426395939086
28645,NC,1.8817928349729076,1.7565506966961704,1.8870873425123598,1.8622366288492707,1.9031770891598612,1.9053686714237175,1.9305477131564088,1.9496890898812889,1.9735806632939852,2.0088544548976204,2.034691629955947,2.057266342517558
28650,NC,2.0248746983478743,1.9455358568918704,2.032892384697891,2.0029951329090228,2.0531455399061036,2.0571850212137983,2.0844036697247708,2.1341911764705883,2.1675675675675676,2.1985688729874777,2.2530755711775043,2.286956521739131
28651,NC,1.9151391717583164,1.798345693097547,1.9249913584514347,1.9341534008683068,1.988028432472877,1.9951744617668894,2.025925925925926,2.0520446096654275,2.0789473684210527,2.116104868913858,2.114503816793893,2.1845018450184504
28654,NC,1.867878787878788,1.781555899021123,1.8902439024390245,1.8884488448844883,1.8115606936416184,1.911001236093943,1.9415584415584417,1.9807692307692308,2.090909090909091,2.1032258064516127,2.176470588235294,2.2091503267973858
28655,NC,1.9580164131305045,1.8739607439787433,2.011059400490417,1.9891053844542215,2.0073891625615765,2.0138789672415554,2.018952618453865,2.031847133757962,2.0647517039922105,2.094348659003831,2.123281175912755,2.160780669144981
28657,NC,1.839895867230719,1.740405117270789,1.8416060701865316,1.838527851458886,1.8549719193921372,1.8343989769820972,1.9053627760252367,1.9247648902821317,1.9442724458204335,1.966565349544073,2.017699115044248,2.0840579710144924
28658,NC,2.0131475151196425,1.9418315900368723,2.037981051395992,1.980096552892352,2.048351257665985,2.04972867182635,2.0743362831858403,2.091228070175439,2.1307359307359306,2.1538461538461537,2.1849372384937236,2.2218487394957984
28659,NC,1.9258290740520623,1.8101617544904236,1.9248165523878265,1.8987420600323828,1.9116420174440651,1.9205041807063523,1.9410319410319412,1.9665841584158417,2.0150187734668337,2.031823745410037,2.0437956204379564,2.086021505376344
28673,NC,2.6855110445526025,2.6496793790077624,2.710669077757685,2.6604685756786908,2.680473372781065,2.6928675400291118,2.7553956834532376,2.7978339350180503,2.8374558303886928,2.8873239436619715,2.9661016949152543,2.9967105263157894
28675,NC,1.845464725643897,1.7415481832543445,1.8502613890963406,1.823187281892206,1.8273185875048503,1.8604011010617383,1.885057471264368,1.91796875,1.9999999999999998,1.992094861660079,2.0196850393700787,2.0546875
28676,NC,2.110599078341014,2.0062929061784898,2.1559454191033134,2.150170648464164,2.163110805230558,2.1986301369863015,2.1933333333333334,2.2649006622516556,2.3112582781456954,2.3333333333333335,2.3419354838709676,2.4105960264900665
28677,NC,1.936217534796958,1.8699050809603572,1.9620244229547539,1.910226270937408,1.9395458566794455,1.9473797869277283,1.9767441860465116,1.979285714285714,1.9944482997918116,2.0386702849389415,2.0756756756756753,2.105297580117724
28679,NC,2.011778563015312,1.9434156378600824,2.074941451990633,2.01187648456057,2.023170731707317,2.0614457831325304,2.123456790123457,2.113924050632911,2.216867469879518,2.180722891566265,2.2650602409638556,2.2650602409638556
28681,NC,2.0082708213117906,1.9263482023968044,2.0249763481551564,1.998012521116963,2.027346857597454,2.045571626708936,2.063681592039801,2.095049504950495,2.155223880597015,2.185185185185185,2.2068627450980394,2.2442307692307693
28682,NC,2.9569120287253146,2.8981001727115716,2.8761220825852782,2.8722222222222222,2.9433272394881174,3.0160427807486627,3.0,3.0892857142857144,3.0847457627118646,3.0166666666666666,3.1904761904761902,3.2741935483870965
28690,NC,1.9718702483527624,1.8677808335096255,2.002532928064843,1.9965044366765259,2.01959205582394,2.015392781316348,2.0613333333333332,2.0714285714285716,2.1038961038961035,2.1205128205128205,2.1354166666666665,2.1790281329923276
28692,NC,2.043023970497849,1.980947196516059,2.102265768524189,2.078848560700876,2.0595021250758956,2.0614457831325304,2.0778443113772456,2.144578313253012,2.189349112426036,2.2399999999999998,2.2737430167597763,2.363128491620112
28694,NC,1.9452133794694348,1.887188348555912,2.021362586605081,2.002994011976048,2.0075803517283197,2.0041991601679663,2.026865671641791,2.047761194029851,2.0988023952095807,2.1374269005847952,2.170940170940171,2.2132963988919667
28697,NC,2.2250575594781274,2.0823821339950372,2.199034749034749,2.2028956763189207,2.213630928656835,2.2143831611771585,2.2470817120622573,2.262645914396887,2.30635838150289,2.3186180422264875,2.337121212121212,2.3827392120075044
28701,NC,2.0768742058449807,1.9722373434948286,2.104587155963303,2.091358024691358,2.106765983860956,2.065875370919881,2.102857142857143,2.165680473372781,2.2023809523809526,2.222857142857143,2.2459016393442623,2.361256544502618
28704,NC,2.3076296813212376,2.2408948449151627,2.291532071988925,2.2562709513351056,2.2688348664038545,2.279655612244898,2.308577405857741,2.359293873312565,2.414708886618999,2.4478468899521535,2.496219281663516,2.542293233082707
28711,NC,2.0723107213173435,2.016726590589339,2.1074799021321216,2.0912893253318785,2.1290437890974085,2.1481156879929886,2.184347826086956,2.2013651877133102,2.2654109589041096,2.28665568369028,2.3691056910569106,2.451104100946372
28712,NC,2.1695468771261397,2.1095414821022387,2.157615894039735,2.1076001089621355,2.1504521786790898,2.1686633463454035,2.2300531914893615,2.2559055118110236,2.3206307490144544,2.371943371943372,2.4194756554307117,2.5006134969325156
28713,NC,1.8294954721862873,1.724892703862661,1.8415412094922177,1.8147373922132217,1.8605883912006358,1.8680851063829786,1.9166666666666667,1.9503916449086163,1.9710526315789476,2.0396825396825395,2.0419947506561678,2.1253263707571803
28714,NC,1.9191803278688528,1.8151753567142286,1.9489326765188835,1.9204389574759944,1.9446779889019674,1.9994892747701738,2.008460236886633,2.0330578512396693,2.0623973727422005,2.085760517799353,2.1406003159557656,2.204301075268817
28715,NC,2.0770525898781815,2.0095367847411443,2.1140342575943976,2.1029665071770336,2.1271186440677967,2.141068447412354,2.1768459434822245,2.22931654676259,2.254432624113475,2.288907996560619,2.3446519524617995,2.376432078559738
28716,NC,1.9614534401768444,1.906632474647395,2.0233536999321116,2.0037809830555946,2.0273193731798638,2.057064093728463,2.0618131868131866,2.0844686648501365,2.114973262032086,2.1671052631578944,2.1925064599483206,2.23203026481715
28717,NC,2.3878029710711495,2.3985239852398523,2.310931174089069,2.173302107728337,2.185214626391097,2.208809135399674,2.330578512396694,2.3193277310924367,2.439655172413793,2.4869565217391307,2.6186440677966103,2.6083333333333334
28719,NC,1.7935755660874144,1.8063328424153164,1.896401028277635,1.8612464734547323,1.8569590944172885,1.892632089190499,1.900243309002433,1.9309523809523808,1.9549763033175354,1.9904534606205246,2.0233100233100236,2.0320366132723113
28721,NC,2.0366777094178894,1.9834220221039705,2.0800646054453162,2.0596871239470516,2.0838958534233365,2.095406360424028,2.114093959731543,2.1590909090909087,2.1990950226244346,2.2120535714285716,2.2643171806167404,2.323340471092077
28722,NC,2.2606990014265333,2.1763798951588034,2.227158724471516,2.1607669616519174,2.2129459360058843,2.230518303733237,2.2851985559566788,2.3250883392226145,2.3537906137184117,2.3838028169014085,2.445993031358885,2.4983050847457626
28723,NC,2.009705113848451,1.9685385656292287,2.0207423580786026,2.0114602587800365,1.981651376146789,2.000738552437223,2.0452830188679245,2.0367647058823533,2.043010752688172,2.052264808362369,2.078767123287671,2.1413793103448278
28729,NC,2.207631874298541,2.170113753877973,2.1998889505830097,2.1345163136805954,2.2015098722415796,2.2336114421930873,2.248554913294798,2.308139534883721,2.366863905325444,2.415204678362573,2.398876404494382,2.5274725274725274
28730,NC,2.2908910399602878,2.2284454244762952,2.3018645267878215,2.3299951148021494,2.376269507059698,2.3843873517786562,2.442028985507246,2.472684085510689,2.514018691588785,2.5485327313769752,2.5896860986547083,2.6870897155361053
28731,NC,2.394007280873705,2.3645307769929365,2.4316666666666666,2.3429623336165393,2.3947294645360246,2.4198178305271876,2.4477211796246654,2.510471204188482,2.5473684210526315,2.5778894472361813,2.638820638820639,2.660287081339713
28732,NC,2.380965789103196,2.3252220464776734,2.405453306066803,2.381439027758597,2.4098911436634864,2.4442832651984703,2.4727979274611402,2.524234693877551,2.5997458703939005,2.6231527093596054,2.642018779342723,2.6981776765375853
28734,NC,1.9294452347083926,1.8338846308995562,1.9106379106379106,1.8701021355617455,1.884790909937599,1.901454409845236,1.9311627906976743,1.9611470860314524,2.0018587360594795,2.039269406392694,2.0674955595026643,2.11633875106929
28739,NC,2.4014842300556585,2.3488014075214423,2.3525879668548098,2.299575954103268,2.344270383619095,2.3771353482260182,2.4123222748815163,2.445475638051044,2.4844649021864216,2.515185601799775,2.562906724511931,2.644373673036094
28741,NC,2.4591416813639038,2.4229122055674517,2.381656804733728,2.3391521197007483,2.3712212817412333,2.3926571250777844,2.5,2.5527950310559007,2.6125,2.622754491017964,2.724137931034483,2.788888888888889
28742,NC,2.221935483870968,2.168815224063843,2.2315202231520224,2.1739130434782608,2.2335820895522387,2.224285714285714,2.2992700729927007,2.3521126760563376,2.3986013986013983,2.4097222222222223,2.4383561643835616,2.4761904761904763
28745,NC,2.2229465449804433,2.1751740139211133,2.2496863237139273,2.1564625850340136,2.234806629834254,2.3529411764705883,2.422535211267606,2.426470588235294,2.4776119402985075,2.5942028985507246,2.642857142857143,2.731343283582089
28746,NC,2.4202334630350193,2.2902670111972436,2.288515406162465,2.2282926829268295,2.279092702169625,2.3536345776031435,2.382352941176471,2.4999999999999996,2.542056074766355,2.462962962962963,2.657894736842105,2.7142857142857144
28747,NC,2.106159895150721,1.9766666666666666,1.9924812030075187,1.8538083538083538,1.85678391959799,1.9059405940594059,2.0124999999999997,1.9876543209876543,1.9740259740259742,2.075,2.074074074074074,2.1249999999999996
28748,NC,1.9604576475311117,1.8863907341168453,1.9813461538461536,1.9774465581486564,1.9918367346938775,2.0155502392344498,2.0410958904109586,2.072936660268714,2.085551330798479,2.142056074766355,2.186471663619744,2.2247787610619465
28751,NC,2.0481012658227846,1.9578947368421054,2.0050093926111456,1.9735483870967743,2.0093457943925235,2.024723487312947,2.072847682119205,2.120253164556962,2.155844155844156,2.2147239263803677,2.2247191011235956,2.252688172043011
28752,NC,1.8930721614517085,1.7741735963164043,1.9142361398000496,1.876373162075376,1.9048214881548216,1.9299623903050565,1.9623115577889447,1.980720871751886,2.010717230008244,2.0441176470588234,2.0771784232365142,2.122249388753056
28753,NC,1.896958692691784,1.7892231530845393,1.9021192921127374,1.9049999999999998,1.9389682174113314,1.9377289377289375,1.9660633484162897,1.9977528089887642,2.0402684563758386,2.067685589519651,2.0869565217391304,2.129787234042553
28754,NC,2.0561722166162126,1.9583569405099153,2.0747223157186134,2.047313281514025,2.0675767918088734,2.079317269076305,2.122516556291391,2.1266233766233764,2.1844660194174756,2.191950464396285,2.244776119402985,2.297935103244838
